cellid,RBG,SLX,plate_sorted,plate_rearranged,well_sorted,well_rearranged,set_index,CI_index,index,mouse_platelabel,sort_method,sample.name,population,expdate,timepoint_tx_days,biosample_id,mouse_id,sex,start_age,tom,batch,countfolder,sample_id
SLX20556.i704_i510,RBG40388,SLX20556,plate1,plate1,G4,G4,SetA,i704_i510,N704-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i510,RBG40389,SLX20556,plate1,plate1,G5,G5,SetA,i705_i510,N705-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i510,RBG40390,SLX20556,plate1,plate1,G6,G6,SetA,i706_i510,N706-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i707_i510,RBG40391,SLX20556,plate1,plate1,G7,G7,SetA,i707_i510,N707-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i710_i510,RBG40392,SLX20556,plate1,plate1,G8,G8,SetA,i710_i510,N710-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i711_i510,RBG40393,SLX20556,plate1,plate1,G9,G9,SetA,i711_i510,N711-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i712_i510,RBG40394,SLX20556,plate1,plate1,G10,G10,SetA,i712_i510,N712-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i714_i510,RBG40395,SLX20556,plate1,plate1,G11,G11,SetA,i714_i510,N714-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i715_i510,RBG40396,SLX20556,plate1,plate1,G12,G12,SetA,i715_i510,N715-S510,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i701_i511,RBG40397,SLX20556,plate1,plate1,H1,H1,SetA,i701_i511,N701-S511,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i702_i511,RBG40398,SLX20556,plate1,plate1,H2,H2,SetA,i702_i511,N702-S511,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i703_i511,RBG40399,SLX20556,plate1,plate1,H3,H3,SetA,i703_i511,N703-S511,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i704_i511,RBG40400,SLX20556,plate1,plate1,H4,H4,SetA,i704_i511,N704-S511,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i511,RBG40401,SLX20556,plate1,plate1,H5,H5,SetA,i705_i511,N705-S511,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i511,RBG40402,SLX20556,plate1,plate1,H6,H6,SetA,i706_i511,N706-S511,mouse1_100e,purity,mouse1_100e_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.21.100e,1468.21.100e,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i701_i513,RBG40403,SLX20556,plate2,plate2,A1,A1,SetC,i701_i513,N701-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i702_i513,RBG40404,SLX20556,plate2,plate2,A2,A2,SetC,i702_i513,N702-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i703_i513,RBG40405,SLX20556,plate2,plate2,A3,A3,SetC,i703_i513,N703-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i704_i513,RBG40406,SLX20556,plate2,plate2,A4,A4,SetC,i704_i513,N704-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i513,RBG40407,SLX20556,plate2,plate2,A5,A5,SetC,i705_i513,N705-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i513,RBG40408,SLX20556,plate2,plate2,A6,A6,SetC,i706_i513,N706-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i707_i513,RBG40409,SLX20556,plate2,plate2,A7,A7,SetC,i707_i513,N707-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i710_i513,RBG40410,SLX20556,plate2,plate2,A8,A8,SetC,i710_i513,N710-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i711_i513,RBG40411,SLX20556,plate2,plate2,A9,A9,SetC,i711_i513,N711-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i712_i513,RBG40412,SLX20556,plate2,plate2,A10,A10,SetC,i712_i513,N712-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i714_i513,RBG40413,SLX20556,plate2,plate2,A11,A11,SetC,i714_i513,N714-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i715_i513,RBG40414,SLX20556,plate2,plate2,A12,A12,SetC,i715_i513,N715-S513,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i701_i515,RBG40415,SLX20556,plate2,plate2,B1,B1,SetC,i701_i515,N701-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i702_i515,RBG40416,SLX20556,plate2,plate2,B2,B2,SetC,i702_i515,N702-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i703_i515,RBG40417,SLX20556,plate2,plate2,B3,B3,SetC,i703_i515,N703-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i704_i515,RBG40418,SLX20556,plate2,plate2,B4,B4,SetC,i704_i515,N704-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i515,RBG40419,SLX20556,plate2,plate2,B5,B5,SetC,i705_i515,N705-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i515,RBG40420,SLX20556,plate2,plate2,B6,B6,SetC,i706_i515,N706-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i707_i515,RBG40421,SLX20556,plate2,plate2,B7,B7,SetC,i707_i515,N707-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i710_i515,RBG40422,SLX20556,plate2,plate2,B8,B8,SetC,i710_i515,N710-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i711_i515,RBG40423,SLX20556,plate2,plate2,B9,B9,SetC,i711_i515,N711-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i712_i515,RBG40424,SLX20556,plate2,plate2,B10,B10,SetC,i712_i515,N712-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i714_i515,RBG40425,SLX20556,plate2,plate2,B11,B11,SetC,i714_i515,N714-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i715_i515,RBG40426,SLX20556,plate2,plate2,B12,B12,SetC,i715_i515,N715-S515,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i701_i516,RBG40427,SLX20556,plate2,plate2,C1,C1,SetC,i701_i516,N701-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i702_i516,RBG40428,SLX20556,plate2,plate2,C2,C2,SetC,i702_i516,N702-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i703_i516,RBG40429,SLX20556,plate2,plate2,C3,C3,SetC,i703_i516,N703-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i704_i516,RBG40430,SLX20556,plate2,plate2,C4,C4,SetC,i704_i516,N704-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i516,RBG40431,SLX20556,plate2,plate2,C5,C5,SetC,i705_i516,N705-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i516,RBG40432,SLX20556,plate2,plate2,C6,C6,SetC,i706_i516,N706-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i707_i516,RBG40433,SLX20556,plate2,plate2,C7,C7,SetC,i707_i516,N707-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i710_i516,RBG40434,SLX20556,plate2,plate2,C8,C8,SetC,i710_i516,N710-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i711_i516,RBG40435,SLX20556,plate2,plate2,C9,C9,SetC,i711_i516,N711-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i712_i516,RBG40436,SLX20556,plate2,plate2,C10,C10,SetC,i712_i516,N712-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i714_i516,RBG40437,SLX20556,plate2,plate2,C11,C11,SetC,i714_i516,N714-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i715_i516,RBG40438,SLX20556,plate2,plate2,C12,C12,SetC,i715_i516,N715-S516,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i701_i517,RBG40439,SLX20556,plate2,plate2,D1,D1,SetC,i701_i517,N701-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i702_i517,RBG40440,SLX20556,plate2,plate2,D2,D2,SetC,i702_i517,N702-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i703_i517,RBG40441,SLX20556,plate2,plate2,D3,D3,SetC,i703_i517,N703-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i704_i517,RBG40442,SLX20556,plate2,plate2,D4,D4,SetC,i704_i517,N704-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i517,RBG40443,SLX20556,plate2,plate2,D5,D5,SetC,i705_i517,N705-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i517,RBG40444,SLX20556,plate2,plate2,D6,D6,SetC,i706_i517,N706-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i707_i517,RBG40445,SLX20556,plate2,plate2,D7,D7,SetC,i707_i517,N707-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i710_i517,RBG40446,SLX20556,plate2,plate2,D8,D8,SetC,i710_i517,N710-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i711_i517,RBG40447,SLX20556,plate2,plate2,D9,D9,SetC,i711_i517,N711-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i712_i517,RBG40448,SLX20556,plate2,plate2,D10,D10,SetC,i712_i517,N712-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i714_i517,RBG40449,SLX20556,plate2,plate2,D11,D11,SetC,i714_i517,N714-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i715_i517,RBG40450,SLX20556,plate2,plate2,D12,D12,SetC,i715_i517,N715-S517,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i701_i518,RBG40451,SLX20556,plate2,plate2,E1,E1,SetC,i701_i518,N701-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i702_i518,RBG40452,SLX20556,plate2,plate2,E2,E2,SetC,i702_i518,N702-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i703_i518,RBG40453,SLX20556,plate2,plate2,E3,E3,SetC,i703_i518,N703-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i704_i518,RBG40454,SLX20556,plate2,plate2,E4,E4,SetC,i704_i518,N704-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i705_i518,RBG40455,SLX20556,plate2,plate2,E5,E5,SetC,i705_i518,N705-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i706_i518,RBG40456,SLX20556,plate2,plate2,E6,E6,SetC,i706_i518,N706-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i707_i518,RBG40457,SLX20556,plate2,plate2,E7,E7,SetC,i707_i518,N707-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
SLX20556.i710_i518,RBG40458,SLX20556,plate2,plate2,E8,E8,SetC,i710_i518,N710-S518,mouse2_97b,purity,mouse2_97b_3d_Linneg_Kit+_OR_Sca1+_Tom+_puritymode,Linneg_Kit+_OR_Sca1+_Tom+,20210921,3,3dr2_SS2_1468.23.97b,1468.23.97b,female,young,pos,3dr2,./data/SS2/3dr2,3dr2_SS2
